2023-01-26 14:17:24.270,estimation,info,cart_x,0
2023-01-26 14:17:24.270,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.270,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos5,0.2545584412271571
2023-01-26 14:17:24.270,estimation,info,local_meas_jnt_pos6,1
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel0,0
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel1,0
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel2,0
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel3,0
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel4,0
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel5,0
2023-01-26 14:17:24.270,estimation,info,meas_jnt_vel6,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg0,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg1,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg2,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg3,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg4,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg5,0
2023-01-26 14:17:24.270,estimation,info,jnt_vel_avg6,0
2023-01-26 14:17:24.278,estimation,info,cart_x,0
2023-01-26 14:17:24.278,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.278,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos5,0.2545584412271571
2023-01-26 14:17:24.278,estimation,info,local_meas_jnt_pos6,1
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel0,0
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel1,0
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel2,0
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel3,0
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel4,0
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel5,0
2023-01-26 14:17:24.278,estimation,info,meas_jnt_vel6,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg0,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg1,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg2,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg3,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg4,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg5,0
2023-01-26 14:17:24.278,estimation,info,jnt_vel_avg6,0
2023-01-26 14:17:24.286,estimation,info,cart_x,0
2023-01-26 14:17:24.286,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.286,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos5,0.2545584412271571
2023-01-26 14:17:24.286,estimation,info,local_meas_jnt_pos6,1
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel0,0
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel1,0
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel2,0
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel3,0
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel4,0
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel5,0
2023-01-26 14:17:24.286,estimation,info,meas_jnt_vel6,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg0,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg1,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg2,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg3,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg4,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg5,0
2023-01-26 14:17:24.286,estimation,info,jnt_vel_avg6,0
2023-01-26 14:17:24.294,estimation,info,cart_x,0
2023-01-26 14:17:24.294,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.294,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos5,0.2545584412271571
2023-01-26 14:17:24.294,estimation,info,local_meas_jnt_pos6,1
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel0,0
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel1,0
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel2,0
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel3,0
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel4,0
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel5,0
2023-01-26 14:17:24.294,estimation,info,meas_jnt_vel6,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg0,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg1,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg2,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg3,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg4,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg5,0
2023-01-26 14:17:24.294,estimation,info,jnt_vel_avg6,0
2023-01-26 14:17:24.302,estimation,info,cart_x,0
2023-01-26 14:17:24.302,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.302,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos5,0.2545584412271571
2023-01-26 14:17:24.302,estimation,info,local_meas_jnt_pos6,1
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel0,0
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel1,0
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel2,0
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel3,0
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel4,0
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel5,0
2023-01-26 14:17:24.302,estimation,info,meas_jnt_vel6,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg0,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg1,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg2,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg3,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg4,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg5,0
2023-01-26 14:17:24.302,estimation,info,jnt_vel_avg6,0
2023-01-26 14:17:24.310,estimation,info,cart_x,0
2023-01-26 14:17:24.310,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.310,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos5,0.2545584412271571
2023-01-26 14:17:24.310,estimation,info,local_meas_jnt_pos6,1
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel0,0
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel1,0
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel2,0
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel3,0
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel4,0
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel5,0
2023-01-26 14:17:24.310,estimation,info,meas_jnt_vel6,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg0,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg1,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg2,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg3,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg4,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg5,0
2023-01-26 14:17:24.310,estimation,info,jnt_vel_avg6,0
2023-01-26 14:17:24.318,estimation,info,cart_x,0
2023-01-26 14:17:24.318,estimation,info,cart_y,-0.834386001800126
2023-01-26 14:17:24.318,estimation,info,cart_z,0.8343860018001261
2023-01-26 14:17:24.318,estimation,info,local_meas_jnt_pos0,0
2023-01-26 14:17:24.318,estimation,info,local_meas_jnt_pos1,0
2023-01-26 14:17:24.318,estimation,info,local_meas_jnt_pos2,0
2023-01-26 14:17:24.318,estimation,info,local_meas_jnt_pos3,0
2023-01-26 14:17:24.318,estimation,info,local_meas_jnt_pos4,-0.2545584412271571
2023-01-26 14:17:24.318,estimation,info,local_meas_jnt_pos5,0.2545584412271571
